INCD_NO,INCD_START,INCD_END,FIRE_NAME,FIRE_AR_HA,FIRE_TYPE,IGN_DATE,IGN_SEASON,IGN_CAUSE1,IGN_CAUSE2,SHAPE_AREA,SHAPE_LEN,AREA_PERC,INCD_START2,INCD_END2
0,"""2018-10-29T00:00:00.000Z""","""2018-10-29T00:00:00.000Z""",Twyford Creek,5.63688056,Planned Burn,"""2018-10-29T00:00:00.000Z""",20182019,Planned Burn,Planned burn,56368.80561,1503.615305,0.000552965,2018-10-29T00:00:00.000Z,2018-10-29T00:00:00.000Z
18034532,"""2018-10-29T00:00:00.000Z""","""2018-10-30T00:00:00.000Z""",Glenfern Road,1.15855272,Bushfire,"""2018-10-29T00:00:00.000Z""",20182019,Undetermined,Undetermined cause,11585.52718,439.6365436,0.000113651,2018-10-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
TCK106BU,"""2018-10-30T00:00:00.000Z""","""2018-10-30T00:00:00.000Z""",Kelcey Tier 6,17.42389948,Planned Burn,"""2018-10-30T00:00:00.000Z""",20182019,Planned Burn,Planned burn,174238.9948,2406.5829,0.001709244,2018-10-30T00:00:00.000Z,2018-10-30T00:00:00.000Z
18034232,"""2018-10-27T00:00:00.000Z""","""2018-10-30T00:00:00.000Z""","Mount Roland Regional Reserve, Gowrie Park",35.68677608,Bushfire,"""2018-10-27T00:00:00.000Z""",20182019,Deliberate,Arson,356867.7608,2563.950469,0.00350079,2018-10-27T00:00:00.000Z,2018-10-30T00:00:00.000Z
THL504BU,"""2018-10-29T00:00:00.000Z""","""2018-10-30T00:00:00.000Z""",Pottery Road (South),70.89955524,Planned Burn,"""2018-10-29T00:00:00.000Z""",20182019,Planned Burn,Planned burn,708995.5524,5595.862252,0.006955082,2018-10-29T00:00:00.000Z,2018-10-30T00:00:00.000Z
18034778,"""2018-10-31T00:00:00.000Z""","""2018-10-31T00:00:00.000Z""",Den Road,6.08292178,Bushfire,"""2018-10-31T00:00:00.000Z""",20182019,Accidental,Escape,60829.21782,1356.890202,0.000596721,2018-10-31T00:00:00.000Z,2018-10-31T00:00:00.000Z
HHZ022BU,"""2018-10-30T00:00:00.000Z""","""2018-11-01T00:00:00.000Z""",Signal Station North,20.3049967,Planned Burn,"""2018-10-30T00:00:00.000Z""",20182019,Planned Burn,Planned burn,203049.967,2350.739724,0.001991873,2018-10-30T00:00:00.000Z,2018-11-01T00:00:00.000Z
18032669,"""2018-10-13T00:00:00.000Z""","""2018-11-06T00:00:00.000Z""",Chain Of Lagoons,41.76802812,Bushfire,"""2018-10-13T00:00:00.000Z""",20182019,Accidental,Escape,417680.2812,3222.539184,0.004097347,2018-10-13T00:00:00.000Z,2018-11-06T00:00:00.000Z
18034899,"""2018-11-01T00:00:00.000Z""","""2018-11-08T00:00:00.000Z""",Swanston Road,614.2744564,Bushfire,"""2018-11-01T00:00:00.000Z""",20182019,Accidental,Escape,6142744.564,15541.02522,0.0602589,2018-11-01T00:00:00.000Z,2018-11-08T00:00:00.000Z
18035528,"""2018-11-08T00:00:00.000Z""","""2018-11-09T00:00:00.000Z""","Cape Portland Road, Gladstone",2.18657376,Bushfire,"""2018-11-08T00:00:00.000Z""",20182019,Deliberate,Arson,21865.73764,669.1575218,0.000214498,2018-11-08T00:00:00.000Z,2018-11-09T00:00:00.000Z
CMLNP103ECO,"""2018-11-12T00:00:00.000Z""","""2018-11-13T00:00:00.000Z""",CMLNP103ECO Lees Paddocks,3.7523458,Planned Burn,"""2018-11-12T00:00:00.000Z""",20182019,Planned Burn,Planned burn,37523.45802,906.7627271,0.000368096,2018-11-12T00:00:00.000Z,2018-11-13T00:00:00.000Z
THZ056BU,"""2018-11-12T00:00:00.000Z""","""2018-11-13T00:00:00.000Z""",Stony Creek,27.50901674,Planned Burn,"""2018-11-12T00:00:00.000Z""",20182019,Planned Burn,Planned burn,275090.1674,2596.165825,0.002698571,2018-11-12T00:00:00.000Z,2018-11-13T00:00:00.000Z
TTL832BU,"""2018-11-14T00:00:00.000Z""","""2018-11-14T00:00:00.000Z""",Ti Tree Crescent Reserve,9.86837235,Planned Burn,"""2018-11-14T00:00:00.000Z""",20182019,Planned Burn,Planned burn,98683.72354,1864.326223,0.000968064,2018-11-14T00:00:00.000Z,2018-11-14T00:00:00.000Z
TTZ018BU,"""2018-11-12T00:00:00.000Z""","""2018-11-15T00:00:00.000Z""",Bell Bay FRB,211.6419605,Planned Burn,"""2018-11-12T00:00:00.000Z""",20182019,Planned Burn,Planned burn,2116419.605,10045.88446,0.020761586,2018-11-12T00:00:00.000Z,2018-11-15T00:00:00.000Z
TTZ028BU,"""2018-11-11T00:00:00.000Z""","""2018-11-15T00:00:00.000Z""",Buffalo,278.2963091,Planned Burn,"""2018-11-11T00:00:00.000Z""",20182019,Planned Burn,Planned burn,2782963.09,8128.637954,0.027300223,2018-11-11T00:00:00.000Z,2018-11-15T00:00:00.000Z
18035436,"""2018-11-07T00:00:00.000Z""","""2018-11-16T00:00:00.000Z""","Safety Cove, Port Arthur",71.91814346,Bushfire,"""2018-11-07T00:00:00.000Z""",20182019,Accidental,Accident,719181.4346,4123.684674,0.007055003,2018-11-07T00:00:00.000Z,2018-11-16T00:00:00.000Z
18036767,"""2018-11-17T00:00:00.000Z""","""2018-11-17T00:00:00.000Z""","Irby Boulevard, Sisters Beach",0.11613658,Bushfire,"""2018-11-17T00:00:00.000Z""",20182019,Accidental,Escape,1161.365766,134.6448613,1.14E-05,2018-11-17T00:00:00.000Z,2018-11-17T00:00:00.000Z
TWZ108BU,"""2018-11-18T00:00:00.000Z""","""2018-11-18T00:00:00.000Z""",Zeehan East FRB,29.26965902,Planned Burn,"""2018-11-18T00:00:00.000Z""",20182019,Planned Burn,Planned burn,292696.5902,2560.09315,0.002871286,2018-11-18T00:00:00.000Z,2018-11-18T00:00:00.000Z
TTT505BU,"""2018-11-15T00:00:00.000Z""","""2018-11-19T00:00:00.000Z""",Travellers Rest TR_05AP,26.69756412,Planned Burn,"""2018-11-15T00:00:00.000Z""",20182019,Planned Burn,Planned burn,266975.6412,2369.673885,0.002618969,2018-11-15T00:00:00.000Z,2018-11-19T00:00:00.000Z
TTT506BU,"""2018-11-15T00:00:00.000Z""","""2018-11-19T00:00:00.000Z""",Blackstone Heights West,61.1663551,Planned Burn,"""2018-11-15T00:00:00.000Z""",20182019,Planned Burn,Planned burn,611663.551,5287.208567,0.006000278,2018-11-15T00:00:00.000Z,2018-11-19T00:00:00.000Z
18037097,"""2018-11-20T00:00:00.000Z""","""2018-11-20T00:00:00.000Z""","Lylle Hwy, Queenstown",1.08474966,Bushfire,"""2018-11-20T00:00:00.000Z""",20182019,Deliberate,Arson,10847.49655,492.7128694,0.000106411,2018-11-20T00:00:00.000Z,2018-11-20T00:00:00.000Z
18037731,"""2018-11-26T00:00:00.000Z""","""2018-11-26T00:00:00.000Z""","Swamp Rd, Sprent",0.15995864,Bushfire,"""2018-11-26T00:00:00.000Z""",20182019,Deliberate,Arson,1599.586397,179.3262888,1.57E-05,2018-11-26T00:00:00.000Z,2018-11-26T00:00:00.000Z
18038731,"""2018-12-07T00:00:00.000Z""","""2018-12-07T00:00:00.000Z""",Roaring Beach Road,0.1115598,Bushfire,"""2018-12-07T00:00:00.000Z""",20182019,Deliberate,Arson,1115.59795,155.7896341,1.09E-05,2018-12-07T00:00:00.000Z,2018-12-07T00:00:00.000Z
18039126,"""2018-12-10T00:00:00.000Z""","""2018-12-10T00:00:00.000Z""",Dalrymple Road,9.88424991,Bushfire,"""2018-12-10T00:00:00.000Z""",20182019,Undetermined,Unknown,98842.49915,1514.217645,0.000969622,2018-12-10T00:00:00.000Z,2018-12-10T00:00:00.000Z
18038770,"""2018-12-07T00:00:00.000Z""","""2018-12-11T00:00:00.000Z""",Lemonthyne Road   Mersey Forest,23.62354321,Bushfire,"""2018-12-07T00:00:00.000Z""",20182019,Accidental,Accident,236235.4321,2822.585026,0.002317415,2018-12-07T00:00:00.000Z,2018-12-11T00:00:00.000Z
18040662,"""2018-12-24T00:00:00.000Z""","""2018-12-24T00:00:00.000Z""",Cove Hill Road,2.97129663,Bushfire,"""2018-12-24T00:00:00.000Z""",20182019,Accidental,Planned burn re-ignition,29712.96634,1165.133921,0.000291477,2018-12-24T00:00:00.000Z,2018-12-24T00:00:00.000Z
18041043,"""2018-12-28T00:00:00.000Z""","""2018-12-30T00:00:00.000Z""",Table Mountain Interlaken,10.53739432,Bushfire,"""2018-12-28T00:00:00.000Z""",20182019,Undetermined,Unknown,105373.9432,1202.375158,0.001033694,2018-12-28T00:00:00.000Z,2018-12-30T00:00:00.000Z
18040841,"""2018-12-26T00:00:00.000Z""","""2018-12-31T00:00:00.000Z""",Lefroy Road,67.70967864,Bushfire,"""2018-12-26T00:00:00.000Z""",20182019,Undetermined,Unknown,677096.7864,4034.923082,0.006642163,2018-12-26T00:00:00.000Z,2018-12-31T00:00:00.000Z
19000053,"""2019-01-01T00:00:00.000Z""","""2019-01-03T00:00:00.000Z""",Mountain Creek,5.93466837,Bushfire,"""2019-01-01T00:00:00.000Z""",20182019,Undetermined,Undetermined cause,59346.68375,948.7445416,0.000582177,2019-01-01T00:00:00.000Z,2019-01-03T00:00:00.000Z
18041543,"""2018-12-31T00:00:00.000Z""","""2019-01-03T00:00:00.000Z""",Cluny Dam,17.33033315,Bushfire,"""2018-12-31T00:00:00.000Z""",20182019,Undetermined,Unknown,173303.3315,2802.04261,0.001700066,2018-12-31T00:00:00.000Z,2019-01-03T00:00:00.000Z
19000355,"""2019-01-04T00:00:00.000Z""","""2019-01-04T00:00:00.000Z""",Jones River Road,0.34257467,Bushfire,"""2019-01-04T00:00:00.000Z""",20182019,Accidental,Accident,3425.746675,290.8397288,3.36E-05,2019-01-04T00:00:00.000Z,2019-01-04T00:00:00.000Z
18041061,"""2018-12-28T00:00:00.000Z""","""2019-01-04T00:00:00.000Z""",Honeysuckle Road Tooms Lake,5.45587283,Bushfire,"""2018-12-28T00:00:00.000Z""",20182019,Natural,Lightning,54558.72834,843.7522338,0.000535208,2018-12-28T00:00:00.000Z,2019-01-04T00:00:00.000Z
19000140,"""2019-01-02T00:00:00.000Z""","""2019-01-05T00:00:00.000Z""",Richmond Road,15.10958127,Bushfire,"""2019-01-02T00:00:00.000Z""",20182019,Accidental,Accident,151095.8127,1510.16696,0.001482215,2019-01-02T00:00:00.000Z,2019-01-05T00:00:00.000Z
18041174,"""2018-12-29T00:00:00.000Z""","""2019-01-05T00:00:00.000Z""",Mona Vale,209.2015563,Bushfire,"""2018-12-29T00:00:00.000Z""",20182019,Natural,Lightning,2092015.563,6325.901779,0.020522188,2018-12-29T00:00:00.000Z,2019-01-05T00:00:00.000Z
18040977,"""2018-12-27T00:00:00.000Z""","""2019-01-07T00:00:00.000Z""",Pillies Road,0.16957272,Bushfire,"""2018-12-27T00:00:00.000Z""",20182019,Natural,Lightning,1695.727156,164.6244584,1.66E-05,2018-12-27T00:00:00.000Z,2019-01-07T00:00:00.000Z
18041048,"""2018-12-28T00:00:00.000Z""","""2019-01-07T00:00:00.000Z""",Shannon Tier Stepps,33.88517365,Bushfire,"""2018-12-28T00:00:00.000Z""",20182019,Accidental,Planned burn spotting,338851.7365,2686.640487,0.003324057,2018-12-28T00:00:00.000Z,2019-01-07T00:00:00.000Z
18041365,"""2018-12-31T00:00:00.000Z""","""2019-01-08T00:00:00.000Z""",Long Hill Road,88.64029823,Bushfire,"""2018-12-31T00:00:00.000Z""",20182019,Undetermined,Undetermined cause,886402.9823,4902.926848,0.008695408,2018-12-31T00:00:00.000Z,2019-01-08T00:00:00.000Z
18030036,"""2018-09-18T00:00:00.000Z""","""2019-01-09T00:00:00.000Z""",Calders Hill Road,12.64873862,Bushfire,"""2018-09-18T00:00:00.000Z""",20182019,Undetermined,Undetermined cause,126487.3862,2049.725824,0.001240812,2018-09-18T00:00:00.000Z,2019-01-09T00:00:00.000Z
19001092,"""2019-01-11T00:00:00.000Z""","""2019-01-11T00:00:00.000Z""",Waratah,0.83032972,Bushfire,"""2019-01-11T00:00:00.000Z""",20182019,Accidental,Wildfire re-ignition,8303.297164,335.3336078,8.15E-05,2019-01-11T00:00:00.000Z,2019-01-11T00:00:00.000Z
19001097,"""2019-01-11T00:00:00.000Z""","""2019-01-11T00:00:00.000Z""",Soldiers Settlement Road,0.89590595,Bushfire,"""2019-01-11T00:00:00.000Z""",20182019,Deliberate,Arson,8959.059473,524.5415302,8.79E-05,2019-01-11T00:00:00.000Z,2019-01-11T00:00:00.000Z
19001197,"""2019-01-12T00:00:00.000Z""","""2019-01-12T00:00:00.000Z""","Winters Road, Wilmot",2.38163513,Bushfire,"""2019-01-12T00:00:00.000Z""",20182019,Accidental,Unattended/Abandoned campfire,23816.35127,586.08853,0.000233633,2019-01-12T00:00:00.000Z,2019-01-12T00:00:00.000Z
19001196,"""2019-01-12T00:00:00.000Z""","""2019-01-12T00:00:00.000Z""",Clifton Vale Road,15.19047834,Bushfire,"""2019-01-12T00:00:00.000Z""",20182019,Accidental,Accident,151904.7834,1549.54728,0.001490151,2019-01-12T00:00:00.000Z,2019-01-12T00:00:00.000Z
19001071,"""2019-01-11T00:00:00.000Z""","""2019-01-14T00:00:00.000Z""",Bakers Beach,5.64549387,Bushfire,"""2019-01-11T00:00:00.000Z""",20182019,Accidental,Accident,56454.9387,892.829399,0.00055381,2019-01-11T00:00:00.000Z,2019-01-14T00:00:00.000Z
19001533,"""2019-01-15T00:00:00.000Z""","""2019-01-16T00:00:00.000Z""",Douglas-Apsley,0.18690006,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,1869.000644,179.7831009,1.83E-05,2019-01-15T00:00:00.000Z,2019-01-16T00:00:00.000Z
19001501,"""2019-01-15T00:00:00.000Z""","""2019-01-16T00:00:00.000Z""",Rotherwood Road,1.58394596,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Undetermined,Unknown,15839.45955,509.1446351,0.000155381,2019-01-15T00:00:00.000Z,2019-01-16T00:00:00.000Z
18041180,"""2018-12-29T00:00:00.000Z""","""2019-01-17T00:00:00.000Z""","Cape Sorell Lighthouse, Macquarie Heads",8.87860053,Bushfire,"""2018-12-29T00:00:00.000Z""",20182019,Deliberate,Arson,88786.00531,2773.393057,0.00087097,2018-12-29T00:00:00.000Z,2019-01-17T00:00:00.000Z
19000618,"""2019-01-06T00:00:00.000Z""","""2019-01-20T00:00:00.000Z""",Allisons Road,4.8293627,Bushfire,"""2019-01-06T00:00:00.000Z""",20182019,Undetermined,Unknown,48293.62696,1141.574742,0.000473749,2019-01-06T00:00:00.000Z,2019-01-20T00:00:00.000Z
19002066,"""2019-01-20T00:00:00.000Z""","""2019-01-22T00:00:00.000Z""",Dead Horse Link,0.19303901,Bushfire,"""2019-01-20T00:00:00.000Z""",20182019,Deliberate,Arson,1930.390102,251.8778584,1.89E-05,2019-01-20T00:00:00.000Z,2019-01-22T00:00:00.000Z
19002243,"""2019-01-22T00:00:00.000Z""","""2019-01-22T00:00:00.000Z""",Midland Highway,0.30723275,Bushfire,"""2019-01-22T00:00:00.000Z""",20182019,Undetermined,Unknown,3072.327484,504.0359961,3.01E-05,2019-01-22T00:00:00.000Z,2019-01-22T00:00:00.000Z
19001575,"""2019-01-15T00:00:00.000Z""","""2019-01-22T00:00:00.000Z""",Alans Road,0.77144136,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,7714.413594,343.0510886,7.57E-05,2019-01-15T00:00:00.000Z,2019-01-22T00:00:00.000Z
19002209,"""2019-01-21T00:00:00.000Z""","""2019-01-23T00:00:00.000Z""",Conical Rocks,2.33156333,Bushfire,"""2019-01-21T00:00:00.000Z""",20182019,Undetermined,Undetermined cause,23315.63328,1090.820382,0.000228721,2019-01-21T00:00:00.000Z,2019-01-23T00:00:00.000Z
19002397,"""2019-01-24T00:00:00.000Z""","""2019-01-24T00:00:00.000Z""",Hollow Tree Road,1.11088263,Bushfire,"""2019-01-24T00:00:00.000Z""",20182019,Accidental,Accident,11108.8263,393.8415798,0.000108975,2019-01-24T00:00:00.000Z,2019-01-24T00:00:00.000Z
19002429,"""2019-01-24T00:00:00.000Z""","""2019-01-24T00:00:00.000Z""",Stonor,4.19705156,Bushfire,"""2019-01-24T00:00:00.000Z""",20182019,Undetermined,Undetermined cause,41970.51561,1067.142415,0.000411721,2019-01-24T00:00:00.000Z,2019-01-24T00:00:00.000Z
19002401,"""2019-01-24T00:00:00.000Z""","""2019-01-24T00:00:00.000Z""",Benham Farm,7.12877035,Bushfire,"""2019-01-24T00:00:00.000Z""",20182019,Accidental,Accident,71287.70354,1179.945888,0.000699316,2019-01-24T00:00:00.000Z,2019-01-24T00:00:00.000Z
19002625,"""2019-01-26T00:00:00.000Z""","""2019-01-26T00:00:00.000Z""",Underwood Road,0.2551234,Bushfire,"""2019-01-26T00:00:00.000Z""",20182019,Accidental,Wildfire re-ignition,2551.233973,263.1653238,2.50E-05,2019-01-26T00:00:00.000Z,2019-01-26T00:00:00.000Z
19001613,"""2019-01-15T00:00:00.000Z""","""2019-01-26T00:00:00.000Z""","Castle Cary, Avoca",4.12204097,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,41220.4097,790.7342597,0.000404363,2019-01-15T00:00:00.000Z,2019-01-26T00:00:00.000Z
19001487,"""2019-01-15T00:00:00.000Z""","""2019-01-26T00:00:00.000Z""","Hummocky Hills, Cressy",8.70553546,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,87055.35456,1333.135933,0.000853993,2019-01-15T00:00:00.000Z,2019-01-26T00:00:00.000Z
19002747,"""2019-01-27T00:00:00.000Z""","""2019-01-27T00:00:00.000Z""",Vermont Road,2.07722883,Bushfire,"""2019-01-27T00:00:00.000Z""",20182019,Undetermined,Unknown,20772.2883,605.2896985,0.000203771,2019-01-27T00:00:00.000Z,2019-01-27T00:00:00.000Z
19002735,"""2019-01-27T00:00:00.000Z""","""2019-01-27T00:00:00.000Z""",Amundsen Street,2.26129891,Bushfire,"""2019-01-27T00:00:00.000Z""",20182019,Deliberate,Arson,22612.98907,964.9362344,0.000221828,2019-01-27T00:00:00.000Z,2019-01-27T00:00:00.000Z
19002589,"""2019-01-26T00:00:00.000Z""","""2019-01-27T00:00:00.000Z""","Tower Hill, Fingal",7.24065012,Bushfire,"""2019-01-26T00:00:00.000Z""",20182019,Deliberate,Arson,72406.50118,2194.800017,0.000710291,2019-01-26T00:00:00.000Z,2019-01-27T00:00:00.000Z
19002886,"""2019-01-28T00:00:00.000Z""","""2019-01-28T00:00:00.000Z""",Brogo Way,5.82610017,Bushfire,"""2019-01-28T00:00:00.000Z""",20182019,Undetermined,Unknown,58261.00173,1456.795228,0.000571527,2019-01-28T00:00:00.000Z,2019-01-28T00:00:00.000Z
19001603,"""2019-01-15T00:00:00.000Z""","""2019-01-29T00:00:00.000Z""",Tom Thumb,1.10989321,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,11098.93208,528.192768,0.000108878,2019-01-15T00:00:00.000Z,2019-01-29T00:00:00.000Z
19002795,"""2019-01-28T00:00:00.000Z""","""2019-01-29T00:00:00.000Z""",Waterfall Bay Road,1.25095703,Bushfire,"""2019-01-28T00:00:00.000Z""",20182019,Deliberate,Arson,12509.57025,429.7474545,0.000122716,2019-01-28T00:00:00.000Z,2019-01-29T00:00:00.000Z
19002508,"""2019-01-25T00:00:00.000Z""","""2019-02-01T00:00:00.000Z""","The Steppes, Steppes",0.42691487,Bushfire,"""2019-01-25T00:00:00.000Z""",20182019,Deliberate,Arson,4269.148728,252.8539795,4.19E-05,2019-01-25T00:00:00.000Z,2019-02-01T00:00:00.000Z
19003283,"""2019-01-31T00:00:00.000Z""","""2019-02-02T00:00:00.000Z""",Bridport Road,11.64410757,Bushfire,"""2019-01-31T00:00:00.000Z""",20182019,Undetermined,Undetermined cause,116441.0757,1936.200881,0.00114226,2019-01-31T00:00:00.000Z,2019-02-02T00:00:00.000Z
18040678,"""2018-12-24T00:00:00.000Z""","""2019-02-02T00:00:00.000Z""",Conleys Point,121.7417182,Bushfire,"""2018-12-24T00:00:00.000Z""",20182019,Accidental,Escape,1217417.182,10475.8727,0.01194258,2018-12-24T00:00:00.000Z,2019-02-02T00:00:00.000Z
19002762,"""2019-01-27T00:00:00.000Z""","""2019-02-03T00:00:00.000Z""",Mathinna Road,0.55249796,Bushfire,"""2019-01-27T00:00:00.000Z""",20182019,Undetermined,Unknown,5524.979611,395.2216679,5.42E-05,2019-01-27T00:00:00.000Z,2019-02-03T00:00:00.000Z
19003154,"""2019-01-30T00:00:00.000Z""","""2019-02-03T00:00:00.000Z""",Bridgenorth Road Rosevale,1.70593029,Bushfire,"""2019-01-30T00:00:00.000Z""",20182019,Accidental,Accident,17059.30289,509.909764,0.000167348,2019-01-30T00:00:00.000Z,2019-02-03T00:00:00.000Z
19001577,"""2019-01-15T00:00:00.000Z""","""2019-02-03T00:00:00.000Z""",Judds Creek,3.3618203,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,33618.20296,997.1548024,0.000329787,2019-01-15T00:00:00.000Z,2019-02-03T00:00:00.000Z
19003468,"""2019-02-02T00:00:00.000Z""","""2019-02-05T00:00:00.000Z""",Bluff Road,0.87617444,Bushfire,"""2019-02-02T00:00:00.000Z""",20182019,Undetermined,Unknown,8761.744434,356.7586293,8.60E-05,2019-02-02T00:00:00.000Z,2019-02-05T00:00:00.000Z
19003589,"""2019-02-04T00:00:00.000Z""","""2019-02-05T00:00:00.000Z""",Elizabeth Town,3.54952856,Bushfire,"""2019-02-04T00:00:00.000Z""",20182019,Undetermined,Undetermined cause,35495.28564,766.4772545,0.000348201,2019-02-04T00:00:00.000Z,2019-02-05T00:00:00.000Z
19003376,"""2019-02-01T00:00:00.000Z""","""2019-02-06T00:00:00.000Z""",Gum Flat Road,14.62243981,Bushfire,"""2019-02-01T00:00:00.000Z""",20182019,Natural,Lightning,146224.3981,1438.248729,0.001434427,2019-02-01T00:00:00.000Z,2019-02-06T00:00:00.000Z
19003036,"""2019-01-29T00:00:00.000Z""","""2019-02-06T00:00:00.000Z""",Sawpit Hill Road,159.0713826,Bushfire,"""2019-01-29T00:00:00.000Z""",20182019,Undetermined,Unknown,1590713.826,9752.081601,0.015604534,2019-01-29T00:00:00.000Z,2019-02-06T00:00:00.000Z
19001927,"""2019-01-15T00:00:00.000Z""","""2019-02-07T00:00:00.000Z""",Murchison River,2.51911451,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,25191.14515,748.0336609,0.000247119,2019-01-15T00:00:00.000Z,2019-02-07T00:00:00.000Z
19001571,"""2019-01-15T00:00:00.000Z""","""2019-02-07T00:00:00.000Z""",Hastings Cave,11.62706354,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,116270.6354,1664.876786,0.001140588,2019-01-15T00:00:00.000Z,2019-02-07T00:00:00.000Z
19001718,"""2019-01-15T00:00:00.000Z""","""2019-02-07T00:00:00.000Z""",Dolphin Ridge,2913.146502,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,29131465.02,57361.85231,0.285772918,2019-01-15T00:00:00.000Z,2019-02-07T00:00:00.000Z
19003296,"""2019-01-31T00:00:00.000Z""","""2019-02-10T00:00:00.000Z""",Narrawa Road,1.05732871,Bushfire,"""2019-01-31T00:00:00.000Z""",20182019,Accidental,Accident,10573.28706,605.8942687,0.000103721,2019-01-31T00:00:00.000Z,2019-02-10T00:00:00.000Z
19003622,"""2019-02-04T00:00:00.000Z""","""2019-02-11T00:00:00.000Z""",Burns Creek Road,6.84382623,Bushfire,"""2019-02-04T00:00:00.000Z""",20182019,Undetermined,Unknown,68438.26231,1631.044144,0.000671363,2019-02-04T00:00:00.000Z,2019-02-11T00:00:00.000Z
19004379,"""2019-02-12T00:00:00.000Z""","""2019-02-13T00:00:00.000Z""",Lands End,2.20960599,Bushfire,"""2019-02-12T00:00:00.000Z""",20182019,Undetermined,Undetermined cause,22096.0599,762.3625168,0.000216757,2019-02-12T00:00:00.000Z,2019-02-13T00:00:00.000Z
19003639,"""2019-02-04T00:00:00.000Z""","""2019-02-13T00:00:00.000Z""",Huon Highway,6.46060891,Bushfire,"""2019-02-04T00:00:00.000Z""",20182019,Undetermined,Unknown,64606.08907,1018.09379,0.000633771,2019-02-04T00:00:00.000Z,2019-02-13T00:00:00.000Z
19001665,"""2019-01-15T00:00:00.000Z""","""2019-02-15T00:00:00.000Z""",Moores Valley,32840.95977,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,328409597.7,351177.2107,3.221622018,2019-01-15T00:00:00.000Z,2019-02-15T00:00:00.000Z
19004690,"""2019-02-15T00:00:00.000Z""","""2019-02-19T00:00:00.000Z""",Pelham Road,2.74506885,Bushfire,"""2019-02-15T00:00:00.000Z""",20182019,Deliberate,Arson,27450.6885,782.167536,0.000269285,2019-02-15T00:00:00.000Z,2019-02-19T00:00:00.000Z
19003478,"""2019-02-02T00:00:00.000Z""","""2019-02-21T00:00:00.000Z""",Renison Mine,35.13315237,Bushfire,"""2019-02-02T00:00:00.000Z""",20182019,Undetermined,Unknown,351331.5237,2888.537338,0.003446481,2019-02-02T00:00:00.000Z,2019-02-21T00:00:00.000Z
19001652,"""2019-01-15T00:00:00.000Z""","""2019-02-22T00:00:00.000Z""",Jubilee Range,59.84647708,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,598464.7708,4681.327702,0.005870801,2019-01-15T00:00:00.000Z,2019-02-22T00:00:00.000Z
19001651,"""2019-01-15T00:00:00.000Z""","""2019-02-22T00:00:00.000Z""",Celtic Hill,3513.268925,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,35132689.25,99439.83207,0.344643537,2019-01-15T00:00:00.000Z,2019-02-22T00:00:00.000Z
19001528,"""2019-01-15T00:00:00.000Z""","""2019-03-02T00:00:00.000Z""",Fowl Creek,38.10904888,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,381090.4888,3270.047014,0.003738409,2019-01-15T00:00:00.000Z,2019-03-02T00:00:00.000Z
19001532,"""2019-01-15T00:00:00.000Z""","""2019-03-02T00:00:00.000Z""",Lynch Hill,2814.841531,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,28148415.31,42826.42626,0.276129429,2019-01-15T00:00:00.000Z,2019-03-02T00:00:00.000Z
19001658,"""2019-01-15T00:00:00.000Z""","""2019-03-02T00:00:00.000Z""",Western Hills,6492.137325,Bushfire,"""2019-01-15T00:00:00.000Z""",20182019,Natural,Lightning,64921373.25,55065.15698,0.636863621,2019-01-15T00:00:00.000Z,2019-03-02T00:00:00.000Z
19005848,"""2019-02-24T00:00:00.000Z""","""2019-03-04T00:00:00.000Z""","Corinna Road, Browns Plains",7.21019883,Bushfire,"""2019-02-24T00:00:00.000Z""",20182019,Deliberate,Arson,72101.98827,1505.33232,0.000707304,2019-02-24T00:00:00.000Z,2019-03-04T00:00:00.000Z
19006633,"""2019-03-03T00:00:00.000Z""","""2019-03-05T00:00:00.000Z""",Jacks Marsh,0.27941382,Bushfire,"""2019-03-03T00:00:00.000Z""",20182019,Natural,Lightning,2794.138233,240.4108058,2.74E-05,2019-03-03T00:00:00.000Z,2019-03-05T00:00:00.000Z
19006721,"""2019-03-04T00:00:00.000Z""","""2019-03-05T00:00:00.000Z""",Takone Road,2.09492756,Bushfire,"""2019-03-04T00:00:00.000Z""",20182019,Deliberate,Arson,20949.27555,532.475672,0.000205508,2019-03-04T00:00:00.000Z,2019-03-05T00:00:00.000Z
